"Text","Binary_Sentiment","Cont_Sentiment"
"nurse","0.0","-1.1753722429275513"
"mistress!","1.0","0.050647974014282227"
"what, mistress!","1.0","0.87815356254577637"
"juliet!","0.0","-0.40799948573112488"
"fast, i warrant her, she","1.0","1.5570554733276367"
"why, lamb!","1.0","1.233232855796814"
"why, lady!","1.0","2.1534538269042969"
"fie, you slug abed!","1.0","2.0741291046142578"
"why, love, i say!","1.0","1.6551105976104736"
"madam!","1.0","0.54658794403076172"
"sweetheart!","1.0","0.40981829166412354"
"why, bride!","1.0","4.9916877746582031"
"what, not a word?","0.0","-2.8042049407958984"
"you take your pennyworths now!","1.0","3.5346496105194092"
"sleep for a week  for the next night, i warrant,      the county paris hath set up his rest      that you shall rest but little","0.0","-0.073750138282775879"
"god forgive me!","0.0","-3.4109025001525879"
"marry, and amen","1.0","1.661102294921875"
"how sound is she asleep!","0.0","-3.0342679023742676"
"i needs must wake her","1.0","0.63173723220825195"
"madam, madam, madam!","1.0","1.9154112339019775"
"ay, let the county take you in your bed!","1.0","1.6514275074005127"
"he'll fright you up, i' faith","1.0","3.5775666236877441"
"will it not be?","0.0","-2.1644806861877441"
"draws aside the curtains","0.0","-1.0534106492996216"
"what, dress'd, and in your clothes, and down again?","0.0","-2.7794895172119141"
"i must needs wake you","1.0","1.3692748546600342"
"lady!","1.0","1.0331825017929077"
"lady!","1.0","1.0331825017929077"
"lady!","1.0","1.0331825017929077"
"alas, alas!","0.0","-4.5764946937561035"
"help, help!","1.0","4.1023778915405273"
"my lady's dead!","1.0","2.0321226119995117"
"o weraday that ever i was born!","1.0","1.1528246402740479"
"some aqua vitae, ho!","0.0","-1.1136837005615234"
"my lord!","1.0","0.80374294519424438"
"my lady!","1.0","1.6969972848892212"
"enter mother","0.0","-0.76577854156494141"
"mother","1.0","0.11954838037490845"
"what noise is here?","0.0","-1.8299922943115234"
"nurse","0.0","-1.1753722429275513"
"o lamentable day!","1.0","1.6172802448272705"
"mother","1.0","0.11954838037490845"
"what is the matter?","0.0","-1.2248595952987671"
"nurse","0.0","-1.1753722429275513"
"look, look!","1.0","3.3249819278717041"
"o heavy day!","0.0","-1.5575124025344849"
"mother","1.0","0.11954838037490845"
"o me, o me!","1.0","0.83859586715698242"
"my child, my only life!","1.0","1.362027645111084"
"revive, look up, or i will die with thee!","1.0","2.9123406410217285"
"help, help!","1.0","4.1023778915405273"
"call help","1.0","0.56565397977828979"
"enter father","0.0","-1.0840785503387451"
"father","0.0","-0.13103005290031433"
"for shame, bring juliet forth  her lord is come","0.0","-0.3894059956073761"
"nurse","0.0","-1.1753722429275513"
"she's dead, deceas'd  she's dead!","0.0","-0.27690961956977844"
"alack the day!","1.0","1.2247257232666016"
"mother","1.0","0.11954838037490845"
"alack the day, she's dead, she's dead, she's dead!","1.0","0.63346964120864868"
"cap","1.0","0.024533458054065704"
"ha!","0.0","-0.6861611008644104"
"let me see her","0.0","-1.2088024616241455"
"out alas!","0.0","-1.8571707010269165"
"she's cold,      her blood is settled, and her joints are stiff       life and these lips have long been separated","1.0","0.041357368230819702"
"death lies on her like an untimely frost      upon the sweetest flower of all the field","1.0","2.742711067199707"
"nurse","0.0","-1.1753722429275513"
"o lamentable day!","1.0","1.6172802448272705"
"mother","1.0","0.11954838037490845"
"o woful time!","1.0","1.0865442752838135"
"cap","1.0","0.024533458054065704"
"death, that hath ta'en her hence to make me wail,      ties up my tongue and will not let me speak","1.0","1.3110079765319824"
"enter friar  laurence  and the county  paris , with musicians","1.0","1.7268192768096924"
"friar","1.0","0.024533458054065704"
"come, is the bride ready to go to church?","1.0","2.8852996826171875"
"cap","1.0","0.024533458054065704"
"ready to go, but never to return","1.0","0.96423792839050293"
"o son, the night before thy wedding day      hath death lain with thy wife","1.0","2.7328448295593262"
"see, there she lies,      flower as she was, deflowered by him","1.0","1.4441359043121338"
"death is my son in law, death is my heir       my daughter he hath wedded","1.0","3.9267888069152832"
"i will die      and leave him all","1.0","0.10225954651832581"
"life, living, all is death's","1.0","1.786749005317688"
"par","0.0","-0.053269334137439728"
"have i thought long to see this morning's face,      and doth it give me such a sight as this?","1.0","0.10205249488353729"
"mother","1.0","0.11954838037490845"
"accurs'd, unhappy, wretched, hateful day!","0.0","-8.2638130187988281"
"most miserable hour that e'er time saw      in lasting labour of his pilgrimage!","0.0","-2.9296846389770508"
"but one, poor one, one poor and loving child,      but one thing to rejoice and solace in,      and cruel death hath catch'd it from my sight!","0.0","-1.2535943984985352"
"nurse","0.0","-1.1753722429275513"
"o woe?","0.0","-1.9199044704437256"
"o woful, woful, woful day!","1.0","2.1440227031707764"
"most lamentable day, most woful day      that ever ever i did yet behold!","1.0","4.805387020111084"
"o day!","1.0","1.3410308361053467"
"o day!","1.0","1.3410308361053467"
"o day!","1.0","1.3410308361053467"
"o hateful day!","0.0","-0.37603384256362915"
"never was seen so black a day as this","0.0","-1.2374296188354492"
"o woful day!","1.0","1.6172802448272705"
"o woful day!","1.0","1.6172802448272705"
"par","0.0","-0.053269334137439728"
"beguil'd, divorced, wronged, spited, slain!","1.0","4.2273802757263184"
"most detestable death, by thee beguil'd,      by cruel cruel thee quite overthrown!","0.0","-0.74360036849975586"
"o love!","1.0","1.3846173286437988"
"o life!","1.0","2.3040854930877686"
"not life, but love in death      cap","1.0","0.55352121591567993"
"despis'd, distressed, hated, martyr'd, kill'd!","0.0","-1.4936008453369141"
"uncomfortable time, why cam'st thou now      to murther, murther our solemnity?","0.0","-3.1846132278442383"
"o child!","1.0","1.6671737432479858"
"o child!","1.0","1.6671737432479858"
"my soul, and not my child!","1.0","1.8666433095932007"
"dead art thou, dead!","1.0","1.866175651550293"
"alack, my child is dead,      and with my child my joys are buried!","1.0","3.350050687789917"
"friar","1.0","0.024533458054065704"
"peace, ho, for shame!","0.0","-0.9403073787689209"
"confusion's cure lives not      in these confusions","1.0","0.93202352523803711"
"heaven and yourself      had part in this fair maid!","1.0","1.282418966293335"
"now heaven hath all,      and all the better is it for the maid","1.0","0.57608509063720703"
"your part in her you could not keep from death,      but heaven keeps his part in eternal life","1.0","1.9963600635528564"
"the most you sought was her promotion,      for 'twas your heaven she should be advanc'd       and weep ye now, seeing she is advanc'd      above the clouds, as high as heaven itself?","0.0","-0.39593082666397095"
"o, in this love, you love your child so ill      that you run mad, seeing that she is well","0.0","-2.233344554901123"
"she's not well married that lives married long,      but she's best married that dies married young","1.0","3.2416951656341553"
"dry up your tears and stick your rosemary      on this fair corse, and, as the custom is,      in all her best array bear her to church       for though fond nature bids us all lament,      yet nature's tears are reason's merriment","0.0","-0.39102417230606079"
"cap","1.0","0.024533458054065704"
"all things that we ordained festival      turn from their office to black funeral       our instruments to melancholy bells,      our wedding cheer to a sad burial feast       our solemn hymns to sullen dirges change       our bridal flowers serve for a buried corse       and all things change them to the contrary","1.0","1.4645165205001831"
"friar","1.0","0.024533458054065704"
"sir, go you in  and, madam, go with him       and go, sir paris","1.0","2.5818355083465576"
"every one prepare      to follow this fair corse unto her grave","0.0","-1.4214468002319336"
"the heavens do low'r upon you for some ill       move them no more by crossing their high will","0.0","-4.9834327697753906"
"exeunt","1.0","0.024533458054065704"
"manent musicians  and nurse","0.0","-1.6255905628204346"
"1","1.0","0.016052365303039551"
"mus","1.0","0.024533458054065704"
"faith, we may put up our pipes and be gone","1.0","3.3604998588562012"
"nurse","0.0","-1.1753722429275513"
"honest good fellows, ah, put up, put up!","1.0","2.9734354019165039"
"for well you know this is a pitiful case","0.0","-0.68923336267471313"
"exit","0.0","-0.50551515817642212"
"1","1.0","0.016052365303039551"
"mus","1.0","0.024533458054065704"
"ay, by my troth, the case may be amended","1.0","0.60473239421844482"
"enter peter","0.0","-1.7017167806625366"
"pet","0.0","-2.3609991073608398"
"musicians, o, musicians, 'heart's ease,' 'heart's ease'!","1.0","2.933708667755127"
"o, an you will have me live, play 'heart's ease '","1.0","0.84244060516357422"
"1","1.0","0.016052365303039551"
"mus","1.0","0.024533458054065704"
"why 'heart's ease'',      pet","0.0","-2.8984966278076172"
"o, musicians, because my heart itself plays 'my heart is      full of woe '","1.0","4.1915817260742188"
"o, play me some merry dump to comfort me","1.0","1.3753452301025391"
"1","1.0","0.016052365303039551"
"mus","1.0","0.024533458054065704"
"not a dump we!","1.0","2.1194324493408203"
"'tis no time to play now","0.0","-1.2619366645812988"
"pet","0.0","-2.3609991073608398"
"you will not then?","0.0","-3.9674715995788574"
"1","1.0","0.016052365303039551"
"mus","1.0","0.024533458054065704"
"no","0.0","-0.94024193286895752"
"pet","0.0","-2.3609991073608398"
"i will then give it you soundly","1.0","0.48189154267311096"
"1","1.0","0.016052365303039551"
"mus","1.0","0.024533458054065704"
"what will you give us?","1.0","0.84566986560821533"
"pet","0.0","-2.3609991073608398"
"no money, on my faith, but the gleek","0.0","-0.91338765621185303"
"i will give you the       minstrel","1.0","1.4341592788696289"
"1","1.0","0.016052365303039551"
"mus","1.0","0.024533458054065704"
"then will i give you the serving creature","0.0","-0.34618037939071655"
"pet","0.0","-2.3609991073608398"
"then will i lay the serving creature's dagger on your pate","1.0","3.6041462421417236"
"i will carry no crotchets","0.0","-0.92628443241119385"
"i'll re you, i'll fa you","1.0","2.666196346282959"
"do you      note me?","0.0","-5.4592571258544922"
"1","1.0","0.016052365303039551"
"mus","1.0","0.024533458054065704"
"an you re us and fa us, you note us","1.0","2.5813848972320557"
"2","0.0","-0.34304505586624146"
"mus","1.0","0.024533458054065704"
"pray you put up your dagger, and put out your wit","1.0","3.347994327545166"
"pet","0.0","-2.3609991073608398"
"then have at you with my wit!","1.0","2.3639569282531738"
"i will dry beat you with an      iron wit, and put up my iron dagger","1.0","3.1037983894348145"
"answer me like men","0.0","-3.5716934204101562"
"'when griping grief the heart doth wound,               and doleful dumps the mind oppress,             then music with her silver sound'         why 'silver sound'?","1.0","3.3435883522033691"
"why 'music with her silver sound'?","1.0","0.94967186450958252"
"what say you, simon catling?","1.0","0.36022859811782837"
"1","1.0","0.016052365303039551"
"mus","1.0","0.024533458054065704"
"marry, sir, because silver hath a sweet sound","1.0","4.6670136451721191"
"pet","0.0","-2.3609991073608398"
"pretty!","1.0","0.14550355076789856"
"what say you, hugh rebeck?","0.0","-0.69527608156204224"
"2","0.0","-0.34304505586624146"
"mus","1.0","0.024533458054065704"
"i say 'silver sound' because musicians sound for silver","1.0","3.2006950378417969"
"pet","0.0","-2.3609991073608398"
"pretty too!","0.0","-2.5195672512054443"
"what say you, james soundpost?","0.0","-0.16829843819141388"
"3","1.0","0.34899222850799561"
"mus","1.0","0.024533458054065704"
"faith, i know not what to say","1.0","0.18418809771537781"
"pet","0.0","-2.3609991073608398"
"o, i cry you mercy!","1.0","0.9374692440032959"
"you are the singer","0.0","-3.195889949798584"
"i will say for you","1.0","1.4757182598114014"
"it      is 'music with her silver sound' because musicians have no      gold for sounding","1.0","0.26952987909317017"
"'then music with her silver sound               with speedy help doth lend redress '","1.0","5.0409069061279297"
"exit","0.0","-0.50551515817642212"
"1","1.0","0.016052365303039551"
"mus","1.0","0.024533458054065704"
"what a pestilent knave is this same?","0.0","-2.3819148540496826"
"2","0.0","-0.34304505586624146"
"mus","1.0","0.024533458054065704"
"hang him, jack!","1.0","1.4572334289550781"
"come, we'll in here, tarry for the      mourners, and stay dinner","0.0","-7.4691905975341797"
"exeunt","1.0","0.024533458054065704"
"act v  scene i   mantua","1.0","1.6716318130493164"
"a street","1.0","0.064271748065948486"
"enter romeo","0.0","-3.9654984474182129"
"rom","0.0","-0.50506490468978882"
"if i may trust the flattering truth of sleep      my dreams presage some joyful news at hand","0.0","-0.12994010746479034"
"my bosom's lord sits lightly in his throne,      and all this day an unaccustom'd spirit      lifts me above the ground with cheerful thoughts","0.0","-0.71398508548736572"
"i dreamt my lady came and found me dead      (strange dream that gives a dead man leave to think!)","1.0","1.9724996089935303"
"and breath'd such life with kisses in my lips      that i reviv'd and was an emperor","1.0","1.5179581642150879"
"ah me!","1.0","0.39471501111984253"
"how sweet is love itself possess'd,      when but love's shadows are so rich in joy!","1.0","2.4751157760620117"
"enter romeo's man balthasar, booted","0.0","-0.16939052939414978"
"news from verona!","1.0","1.4570668935775757"
"how now, balthasar?","0.0","-0.54043406248092651"
"dost thou not bring me letters from the friar?","0.0","-1.1297614574432373"
"how doth my lady?","0.0","-0.52554464340209961"
"is my father well?","0.0","-0.42728793621063232"
"how fares my juliet?","0.0","-4.5570487976074219"
"that i ask again,      for nothing can be ill if she be well","0.0","-4.1024751663208008"
"man","1.0","0.056473739445209503"
"then she is well, and nothing can be ill","0.0","-4.579890251159668"
"her body sleeps in capel's monument,      and her immortal part with angels lives","1.0","5.4087762832641602"
"i saw her laid low in her kindred's vault      and presently took post to tell it you","1.0","2.1216247081756592"
"o, pardon me for bringing these ill news,      since you did leave it for my office, sir","0.0","-1.3253016471862793"
"rom","0.0","-0.50506490468978882"
"is it e'en so?","0.0","-3.5045938491821289"
"then i defy you, stars!","1.0","2.3521115779876709"
"thou knowest my lodging","1.0","0.89303231239318848"
"get me ink and paper      and hire posthorses","0.0","-6.7501373291015625"
"i will hence to night","1.0","4.3059554100036621"
"man","1.0","0.056473739445209503"
"i do beseech you, sir, have patience","0.0","-0.26508527994155884"
"your looks are pale and wild and do import      some misadventure","0.0","-0.061473816633224487"
"rom","0.0","-0.50506490468978882"
"tush, thou art deceiv'd","1.0","1.0505506992340088"
"leave me and do the thing i bid thee do","0.0","-1.5979819297790527"
"hast thou no letters to me from the friar?","0.0","-3.7702751159667969"
"man","1.0","0.056473739445209503"
"no, my good lord","1.0","0.43394333124160767"
"rom","0.0","-0.50506490468978882"
"no matter","0.0","-1.6479105949401855"
"get thee gone      and hire those horses","1.0","0.22742253541946411"
"i'll be with thee straight","1.0","1.4035649299621582"
"exit  balthasar","0.0","-0.36569184064865112"
"well, juliet, i will lie with thee to night","1.0","1.1309325695037842"
"let's see for means","1.0","1.8622869253158569"
"o mischief, thou art swift      to enter in the thoughts of desperate men!","1.0","1.0253374576568604"
"i do remember an apothecary,      and hereabouts 'a dwells, which late i noted      in tatt'red weeds, with overwhelming brows,      culling of simples","0.0","-0.41706278920173645"
"meagre were his looks,      sharp misery had worn him to the bones       and in his needy shop a tortoise hung,      an alligator stuff'd, and other skins      of ill shaped fishes  and about his shelves      a beggarly account of empty boxes,      green earthen pots, bladders, and musty seeds,      remnants of packthread, and old cakes of roses      were thinly scattered, to make up a show","0.0","-2.9292683601379395"
"noting this penury, to myself i said,      'an if a man did need a poison now      whose sale is present death in mantua,      here lives a caitiff wretch would sell it him '","1.0","1.9825165271759033"
"o, this same thought did but forerun my need,      and this same needy man must sell it me","1.0","2.6843323707580566"
"as i remember, this should be the house","1.0","1.5746307373046875"
"being holiday, the beggar's shop is shut","1.0","4.9480867385864258"
"what, ho!","0.0","-0.80005532503128052"
"apothecary!","1.0","0.54658794403076172"
"enter apothecary","0.0","-0.88802468776702881"
"apoth","1.0","0.024533458054065704"
"who calls so loud?","0.0","-1.6532658338546753"
"rom","0.0","-0.50506490468978882"
"come hither, man","1.0","0.95297145843505859"
"i see that thou art poor","0.0","-0.16233080625534058"
"hold, there is forty ducats","0.0","-4.163663387298584"
"let me have      a dram of poison, such soon speeding gear      as will disperse itself through all the veins      that the life weary taker mall fall dead,      and that the trunk may be discharg'd of breath      as violently as hasty powder fir'd      doth hurry from the fatal cannon's womb","0.0","-0.44104468822479248"
"apoth","1.0","0.024533458054065704"
"such mortal drugs i have  but mantua's law      is death to any he that utters them","1.0","2.0367369651794434"
"rom","0.0","-0.50506490468978882"
"art thou so bare and full of wretchedness      and fearest to die?","0.0","-2.1336421966552734"
"famine is in thy cheeks,      need and oppression starveth in thine eyes,      contempt and beggary hangs upon thy back       the world is not thy friend, nor the world's law       the world affords no law to make thee rich       then be not poor, but break it and take this","1.0","1.5762686729431152"
"apoth","1.0","0.024533458054065704"
"my poverty but not my will consents","0.0","-0.48479855060577393"
"rom","0.0","-0.50506490468978882"
"i pay thy poverty and not thy will","1.0","1.5448192358016968"
"apoth","1.0","0.024533458054065704"
"put this in any liquid thing you will      and drink it off, and if you had the strength      of twenty men, it would dispatch you straight","0.0","-1.7694756984710693"
"rom","0.0","-0.50506490468978882"
"there is thy gold  worse poison to men's souls,      doing more murther in this loathsome world,      than these poor compounds that thou mayst not sell","0.0","-2.0160362720489502"
"i sell thee poison  thou hast sold me none","0.0","-2.4518923759460449"
"farewell","0.0","-0.89197444915771484"
"buy food and get thyself in flesh","0.0","-0.24751365184783936"
"come, cordial and not poison, go with me      to juliet's grave  for there must i use thee","0.0","-3.7211027145385742"
"exeunt","1.0","0.024533458054065704"
"scene ii","0.0","-1.491283655166626"
"verona","1.0","0.024533458054065704"
"friar laurence's cell","0.0","-0.77645444869995117"
"enter friar john to friar laurence","0.0","-4.6144132614135742"
"john","0.0","-0.38643714785575867"
"holy franciscan friar, brother, ho!","1.0","0.93137085437774658"
"enter friar laurence","0.0","-3.9562973976135254"
"laur","1.0","0.024533458054065704"
"this same should be the voice of friar john","0.0","-1.0557732582092285"
"welcome from mantua","1.0","0.99451833963394165"
"what says romeo?","0.0","-4.5107183456420898"
"or, if his mind be writ, give me his letter","0.0","-0.1362670361995697"
"john","0.0","-0.38643714785575867"
"going to find a barefoot brother out,      one of our order, to associate me      here in this city visiting the sick,      and finding him, the searchers of the town,      suspecting that we both were in a house      where the infectious pestilence did reign,      seal'd up the doors, and would not let us forth,      so that my speed to mantua there was stay'd","0.0","-0.82772606611251831"
"laur","1.0","0.024533458054065704"
"who bare my letter, then, to romeo?","0.0","-5.6616859436035156"
"john","0.0","-0.38643714785575867"
"i could not send it  here it is again       nor get a messenger to bring it thee,      so fearful were they of infection","0.0","-1.64743971824646"
"laur","1.0","0.024533458054065704"
"unhappy fortune!","0.0","-2.7720212936401367"
"by my brotherhood,      the letter was not nice, but full of charge,      of dear import  and the neglecting it      may do much danger","1.0","2.6303863525390625"
"friar john, go hence,      get me an iron crow and bring it straight      unto my cell","1.0","3.6715483665466309"
"john","0.0","-0.38643714785575867"
"brother, i'll go and bring it thee","1.0","3.3549811840057373"
"exit","0.0","-0.50551515817642212"
"laur","1.0","0.024533458054065704"
"now, must i to the monument alone","1.0","1.910489559173584"
"within this three hours will fair juliet wake","0.0","-3.5919671058654785"
"she will beshrew me much that romeo      hath had no notice of these accidents       but i will write again to mantua,      and keep her at my cell till romeo come       poor living corse, clos'd in a dead man's tomb!","0.0","-2.6439924240112305"
"exit","0.0","-0.50551515817642212"
"scene iii","0.0","-2.5386147499084473"
"verona","1.0","0.024533458054065704"
"a churchyard  in it the monument of the capulets","1.0","1.1179043054580688"
"enter paris and his page with flowers and  a torch","1.0","2.4728789329528809"
"par","0.0","-0.053269334137439728"
"give me thy torch, boy","1.0","0.62941741943359375"
"hence, and stand aloof","1.0","5.2242050170898438"
"yet put it out, for i would not be seen","1.0","1.2918050289154053"
"under yond yew tree lay thee all along,      holding thine ear close to the hollow ground","0.0","-1.140751838684082"
"so shall no foot upon the churchyard tread      (being loose, unfirm, with digging up of graves)      but thou shalt hear it","0.0","-5.8005189895629883"
"whistle then to me,      as signal that thou hear'st something approach","0.0","-0.14916570484638214"
"give me those flowers","0.0","-3.868865966796875"
"do as i bid thee, go","1.0","0.46471387147903442"
"page","1.0","0.30380910634994507"
"aside  i am almost afraid to stand alone      here in the churchyard  yet i will adventure","1.0","0.67487406730651855"
"retires","1.0","0.024533458054065704"
"par","0.0","-0.053269334137439728"
"sweet flower, with flowers thy bridal bed i strew      (o woe!","1.0","2.683417797088623"
"thy canopy is dust and stones)      which with sweet water nightly i will dew       or, wanting that, with tears distill'd by moans","1.0","4.5976467132568359"
"the obsequies that i for thee will keep      nightly shall be to strew, thy grave and weep","0.0","-1.3469182252883911"
"whistle boy","0.0","-0.49437713623046875"
"the boy gives warning something doth approach","1.0","0.021609410643577576"
"what cursed foot wanders this way to night      to cross my obsequies and true love's rite?","0.0","-3.3243317604064941"
"what, with a torch?","1.0","0.39137163758277893"
"muffle me, night, awhile","0.0","-4.1471500396728516"
"retires","1.0","0.024533458054065704"
"enter romeo, and balthasar with a torch, a mattock,                      and a crow of iron","1.0","1.5347659587860107"
"rom","0.0","-0.50506490468978882"
"give me that mattock and the wrenching iron","1.0","3.2594542503356934"
"hold, take this letter","0.0","-1.8357475996017456"
"early in the morning      see thou deliver it to my lord and father","1.0","1.5784980058670044"
"give me the light","0.0","-0.59305572509765625"
"upon thy life i charge thee,      whate'er thou hearest or seest, stand all aloof      and do not interrupt me in my course","1.0","2.439664363861084"
"why i descend into this bed of death      is partly to behold my lady's face,      but chiefly to take thence from her dead finger      a precious ring  a ring that i must use      in dear employment","1.0","1.5135133266448975"
"therefore hence, be gone","1.0","2.2946720123291016"
"but if thou, jealous, dost return to pry      in what i farther shall intend to do,      by heaven, i will tear thee joint by joint      and strew this hungry churchyard with thy limbs","0.0","-0.77676761150360107"
"the time and my intents are savage wild,      more fierce and more inexorable far      than empty tigers or the roaring sea","1.0","0.17469234764575958"
"bal","1.0","0.024533458054065704"
"i will be gone, sir, and not trouble you","1.0","0.008238673210144043"
"rom","0.0","-0.50506490468978882"
"so shalt thou show me friendship","0.0","-0.60712498426437378"
"take thou that","1.0","0.53653490543365479"
"live, and be prosperous  and farewell, good fellow","1.0","3.2525825500488281"
"bal","1.0","0.024533458054065704"
"aside  for all this same, i'll hide me hereabout","0.0","-2.4114227294921875"
"his looks i fear, and his intents i doubt","1.0","1.9305448532104492"
"retires","1.0","0.024533458054065704"
"rom","0.0","-0.50506490468978882"
"thou detestable maw, thou womb of death,      gorg'd with the dearest morsel of the earth,      thus i enforce thy rotten jaws to open,      and in despite i'll cram thee with more food","1.0","0.68336069583892822"
"romeo opens the tomb","0.0","-1.8082579374313354"
"par","0.0","-0.053269334137439728"
"this is that banish'd haughty montague      that murd'red my love's cousin  with which grief      it is supposed the fair creature died       and here is come to do some villanous shame      to the dead bodies","0.0","-0.76336395740509033"
"i will apprehend him","0.0","-0.2891954779624939"
"stop thy unhallowed toil, vile montague!","0.0","-0.21964378654956818"
"can vengeance be pursu'd further than death?","0.0","-2.4988679885864258"
"condemned villain, i do apprehend thee","1.0","1.4132792949676514"
"obey, and go with me  for thou must die","1.0","2.3546085357666016"
"rom","0.0","-0.50506490468978882"
"i must indeed  and therefore came i hither","0.0","-4.4284658432006836"
"good gentle youth, tempt not a desp'rate man","1.0","3.9664454460144043"
"fly hence and leave me","1.0","4.974390983581543"
"think upon these gone       let them affright thee","0.0","-0.67225229740142822"
"i beseech thee, youth,      but not another sin upon my head      by urging me to fury","0.0","-1.0342807769775391"
"o, be gone!","1.0","1.2584171295166016"
"by heaven, i love thee better than myself,      for i come hither arm'd against myself","0.0","-2.5450873374938965"
"stay not, be gone","0.0","-1.4724011421203613"
"live, and hereafter say      a madman's mercy bid thee run away","0.0","-1.6793403625488281"
"par","0.0","-0.053269334137439728"
"i do defy thy, conjuration      and apprehend thee for a felon here","1.0","1.5842747688293457"
"rom","0.0","-0.50506490468978882"
"wilt thou provoke me?","0.0","-2.4789066314697266"
"then have at thee, boy!","1.0","0.51919132471084595"
"they fight","0.0","-0.66370594501495361"
"page","1.0","0.30380910634994507"
"o lord, they fight!","1.0","0.20900258421897888"
"i will go call the watch","1.0","0.37745904922485352"
"exit","0.0","-0.50551515817642212"
"paris falls","0.0","-2.0398247241973877"
"par","0.0","-0.053269334137439728"
"o, i am slain!","1.0","6.6179876327514648"
"if thou be merciful,      open the tomb, lay me with juliet","1.0","3.3921403884887695"
"dies","0.0","-1.1862556934356689"
"rom","0.0","-0.50506490468978882"
"in faith, i will","1.0","0.70274662971496582"
"let me peruse this face","0.0","-0.66900253295898438"
"mercutio's kinsman, noble county paris!","1.0","4.2351531982421875"
"what said my man when my betossed soul      did not attend him as we rode?","0.0","-3.0099971294403076"
"i think      he told me paris should have married juliet","0.0","-3.2652778625488281"
"said he not so?","0.0","-5.4572925567626953"
"or did i dream it so?","0.0","-1.7204468250274658"
"or am i mad, hearing him talk of juliet      to think it was so?","0.0","-2.6054019927978516"
"o, give me thy hand,      one writ with me in sour misfortune's book!","0.0","-6.1996574401855469"
"i'll bury thee in a triumphant grave","0.0","-5.5512657165527344"
"a grave?","0.0","-6.8372354507446289"
"o, no, a lanthorn, slaught'red youth,      for here lies juliet, and her beauty makes      this vault a feasting presence full of light","1.0","4.482996940612793"
"death, lie thou there, by a dead man interr'd","0.0","-0.67511665821075439"
"lays him in the tomb","1.0","0.062713280320167542"
"how oft when men are at the point of death      have they been merry!","0.0","-1.6543715000152588"
"which their keepers call      a lightning before death","0.0","-4.8105850219726562"
"o, how may i      call this a lightning?","0.0","-3.038538932800293"
"o my love!","1.0","1.6800243854522705"
"my wife!","1.0","0.5173187255859375"
"death, that hath suck'd the honey of thy breath,      hath had no power yet upon thy beauty","1.0","4.1978292465209961"
"thou art not conquer'd","1.0","0.46646654605865479"
"beauty's ensign yet      is crimson in thy lips and in thy cheeks,      and death's pale flag is not advanced there","0.0","-0.83698683977127075"
"tybalt, liest thou there in thy bloody sheet?","0.0","-3.8899407386779785"
"o, what more favour can i do to thee      than with that hand that cut thy youth in twain      to sunder his that was thine enemy?","0.0","-0.85721659660339355"
"forgive me, cousin '","0.0","-2.8606986999511719"
"ah, dear juliet,      why art thou yet so fair?","0.0","-2.743579626083374"
"shall i believe      that unsubstantial death is amorous,      and that the lean abhorred monster keeps      thee here in dark to be his paramour?","1.0","0.717368483543396"
"for fear of that i still will stay with thee      and never from this palace of dim night      depart again","0.0","-0.35149022936820984"
"here, here will i remain      with worms that are thy chambermaids","0.0","-3.3776383399963379"
"o, here      will i set up my everlasting rest      and shake the yoke of inauspicious stars      from this world wearied flesh","1.0","1.9520273208618164"
"eyes, look your last!","1.0","4.543879508972168"
"arms, take your last embrace!","1.0","5.7089300155639648"
"and, lips, o you      the doors of breath, seal with a righteous kiss      a dateless bargain to engrossing death!","1.0","3.6165475845336914"
"come, bitter conduct  come, unsavoury guide!","1.0","3.5548601150512695"
"thou desperate pilot, now at once run on      the dashing rocks thy seasick weary bark!","1.0","3.1442801952362061"
"here's to my love!","1.0","1.2078776359558105"
"drinks","1.0","0.024533458054065704"
"o true apothecary!","1.0","2.4922871589660645"
"thy drugs are quick","1.0","0.71734064817428589"
"thus with a kiss i die","1.0","0.95967388153076172"
"falls","0.0","-1.6522914171218872"
"enter friar  laurence , with lanthorn, crow, and spade","0.0","-0.47673523426055908"
"friar","1.0","0.024533458054065704"
"saint francis be my speed!","1.0","4.2306103706359863"
"how oft to night      have my old feet stumbled at graves!","0.0","-0.72794294357299805"
"who's there?","0.0","-2.6236891746520996"
"bal","1.0","0.024533458054065704"
"here's one, a friend, and one that knows you well","1.0","3.3937973976135254"
"friar","1.0","0.024533458054065704"
"bliss be upon you!","1.0","3.6390347480773926"
"tell me, good my friend,      what torch is yond that vainly lends his light      to grubs and eyeless skulls?","0.0","-3.168816089630127"
"as i discern,      it burneth in the capels' monument","0.0","-2.6683609485626221"
"bal","1.0","0.024533458054065704"
"it doth so, holy sir  and there's my master,      one that you love","1.0","1.5035300254821777"
"friar","1.0","0.024533458054065704"
"who is it?","0.0","-1.1260462999343872"
"bal","1.0","0.024533458054065704"
"romeo","0.0","-1.3421977758407593"
"friar","1.0","0.024533458054065704"
"how long hath he been there?","0.0","-3.8839244842529297"
"bal","1.0","0.024533458054065704"
"full half an hour","0.0","-1.6613171100616455"
"friar","1.0","0.024533458054065704"
"go with me to the vault","1.0","0.32554465532302856"
"bal","1.0","0.024533458054065704"
"i dare not, sir","0.0","-2.0832581520080566"
"my master knows not but i am gone hence,      and fearfully did menace me with death      if i did stay to look on his intents","1.0","4.1028151512145996"
"friar","1.0","0.024533458054065704"
